USAF WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H VSB MW MW MW MW AW AW AW AW W TEMP DEWP SLP ALT STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
727930 24233 201507300153 350 13 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 86 49 1019.4 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300253 340 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 82 48 1019.4 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300353 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 49 1019.3 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300453 360 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 75 49 1019.7 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300553 010 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 73 49 1019.8 30.10 1003.5 90 73 0.00 ***** ***** ***** ** 
727930 24233 201507300600 010 9 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 73 49 1019.8 ***** 1002.9 90 62 ***** ***** ***** ***** ** 
727930 24233 201507300653 010 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 50 1019.7 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300753 040 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 52 1019.7 30.11 1003.8 90 58 0.00 ***** ***** ***** ** 
727930 24233 201507300759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 90 *** ***** ***** 0.00 ***** 0 
727930 24233 201507300853 020 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 53 1019.6 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507300953 010 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 66 52 1019.6 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301053 030 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 67 52 1019.4 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301153 360 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 52 1019.5 30.10 1003.5 74 63 0.00 ***** ***** ***** ** 
727930 24233 201507301200 360 3 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 52 1019.5 ***** 1002.9 90 63 ***** ***** ***** ***** ** 
727930 24233 201507301253 030 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 65 53 1019.5 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301353 020 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 67 54 1020.1 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301453 010 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 69 54 1020.3 30.12 1004.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301553 050 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 53 1020.5 30.13 1004.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301653 020 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 52 1020.1 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301753 350 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 81 50 1019.9 30.11 1003.8 81 63 0.00 ***** ***** ***** ** 
727930 24233 201507301800 350 8 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 81 50 1019.9 ***** 1003.3 81 63 ***** ***** ***** ***** ** 
727930 24233 201507301853 360 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 84 51 1019.6 30.10 1003.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507301953 330 5 20 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 87 51 1019.3 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507302053 360 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 91 48 1019.0 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507302153 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 92 47 1018.5 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507302253 990 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 94 47 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507302353 340 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 94 42 1017.5 30.04 1001.5 94 81 0.00 ***** ***** ***** ** 
727930 24233 201507310000 340 11 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 94 42 1017.5 ***** 1000.9 94 63 ***** ***** ***** ***** ** 
727930 24233 201507310053 340 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 92 44 1017.3 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310153 340 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 90 42 1017.0 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310253 350 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 87 42 1017.0 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310353 360 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 82 43 1017.1 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310453 010 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 80 44 1017.5 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310553 360 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 45 1017.7 30.05 1001.8 94 77 0.00 ***** ***** ***** ** 
727930 24233 201507310600 360 7 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 77 45 1017.7 ***** 1001.3 94 63 ***** ***** ***** ***** ** 
727930 24233 201507310653 020 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 49 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310753 020 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 75 49 1018.0 30.05 1001.8 94 63 0.00 ***** ***** ***** ** 
727930 24233 201507310759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 94 *** ***** ***** 0.00 ***** 0 
727930 24233 201507310853 020 7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 73 49 1018.1 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507310953 030 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 48 1018.2 30.06 1002.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311053 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 70 48 1018.5 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311153 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 67 48 1018.7 30.07 1002.5 78 66 0.00 ***** ***** ***** ** 
727930 24233 201507311200 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 67 48 1018.7 ***** 1001.9 94 66 ***** ***** ***** ***** ** 
727930 24233 201507311253 360 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 49 1018.7 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311353 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 67 51 1019.3 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311453 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 51 1019.8 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311553 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 74 52 1019.9 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311653 050 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 80 49 1019.8 30.11 1003.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311753 310 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 80 51 1019.7 30.11 1003.8 81 64 0.00 ***** ***** ***** ** 
727930 24233 201507311800 310 3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 80 51 1019.7 ***** 1003.3 81 64 ***** ***** ***** ***** ** 
727930 24233 201507311853 340 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 85 44 1019.3 30.09 1003.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507311953 320 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 87 43 1018.8 30.08 1002.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507312053 360 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 90 42 1018.5 30.07 1002.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507312153 320 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 92 46 1017.9 30.05 1001.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507312253 290 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 93 40 1017.2 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201507312353 320 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 94 43 1016.6 30.02 1000.8 94 81 0.00 ***** ***** ***** ** 
727930 24233 201508010000 320 7 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 94 43 1016.6 ***** 1000.3 94 64 ***** ***** ***** ***** ** 
727930 24233 201508010053 290 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 92 43 1015.9 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010153 360 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 91 42 1015.5 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010253 340 9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 84 41 1015.6 29.98 999.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010353 340 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 79 38 1015.8 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010453 010 10 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 77 39 1015.9 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010553 020 11 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 78 42 1016.1 30.00 1000.1 94 75 0.00 ***** ***** ***** ** 
727930 24233 201508010600 020 11 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 78 42 1016.1 ***** 999.6 94 64 ***** ***** ***** ***** ** 
727930 24233 201508010653 010 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 74 41 1016.0 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010753 350 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 40 1016.4 30.01 1000.5 94 64 0.00 ***** ***** ***** ** 
727930 24233 201508010759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 94 *** ***** ***** 0.00 ***** 0 
727930 24233 201508010853 010 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 70 39 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508010953 030 3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 39 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011053 030 5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 69 40 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011153 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 64 44 1016.2 30.00 1000.1 78 64 0.00 ***** ***** ***** ** 
727930 24233 201508011200 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 44 1016.2 ***** 999.6 94 64 ***** ***** ***** ***** ** 
727930 24233 201508011253 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 47 1016.7 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011353 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 48 1017.1 30.03 1001.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011453 050 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 70 47 1017.5 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011553 290 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 71 49 1017.4 30.04 1001.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011653 290 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 72 51 1017.0 30.02 1000.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011753 300 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 76 51 1016.8 30.02 1000.8 77 60 0.00 ***** ***** ***** ** 
727930 24233 201508011800 300 6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 76 51 1016.8 ***** 1000.3 78 60 ***** ***** ***** ***** ** 
727930 24233 201508011853 280 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 79 51 1016.6 30.01 1000.5 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508011953 020 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 84 50 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508012053 310 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 88 50 1015.8 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508012153 350 13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 90 45 1015.2 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508012253 350 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 91 48 1014.5 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508012353 300 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 92 46 1014.1 29.94 998.1 92 76 0.00 ***** ***** ***** ** 
727930 24233 201508020000 300 9 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 92 46 1014.1 ***** 997.6 92 64 ***** ***** ***** ***** ** 
727930 24233 201508020053 340 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 90 44 1013.9 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020153 360 13 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 88 44 1013.3 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020253 350 11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 84 45 1013.3 29.91 997.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020353 350 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 46 1013.4 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020453 030 11 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 78 48 1013.8 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020553 040 10 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 47 1013.6 29.92 997.4 92 77 0.00 ***** ***** ***** ** 
727930 24233 201508020600 040 10 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 47 1013.6 ***** 996.9 92 64 ***** ***** ***** ***** ** 
727930 24233 201508020653 030 9 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 75 48 1013.6 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020753 060 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 73 50 1013.6 29.93 997.8 92 60 0.00 ***** ***** ***** ** 
727930 24233 201508020759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 92 *** ***** ***** 0.00 ***** 0 
727930 24233 201508020853 030 8 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 72 50 1013.4 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508020953 030 14 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 71 50 1013.6 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021053 350 6 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 68 51 1013.6 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021153 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 63 52 1013.8 29.93 997.8 77 63 0.00 ***** ***** ***** ** 
727930 24233 201508021200 *** 0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 52 1013.8 ***** 997.3 92 63 ***** ***** ***** ***** ** 
727930 24233 201508021253 350 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 62 51 1014.1 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021353 290 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 53 1014.5 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021453 280 5 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 54 1015.0 29.96 998.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021553 *** 0 *** 220 *** * * * 10.0 ** ** ** ** ** ** ** ** * 70 54 1015.1 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021653 280 10 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** * 71 54 1015.3 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021753 *** 0 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 75 55 1014.8 29.96 998.8 75 61 0.00 ***** ***** ***** ** 
727930 24233 201508021800 *** 0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 75 55 1014.8 ***** 998.3 77 61 ***** ***** ***** ***** ** 
727930 24233 201508021853 990 5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 76 55 1014.5 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508021953 280 6 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** * 76 54 1014.2 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508022053 270 7 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 78 54 1014.4 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508022153 240 5 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 81 53 1014.2 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508022253 *** 0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 84 52 1013.6 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508022353 *** 0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 86 49 1013.3 29.91 997.1 86 73 0.00 ***** ***** ***** ** 
727930 24233 201508030000 *** 0 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 86 49 1013.3 ***** 996.6 86 63 ***** ***** ***** ***** ** 
727930 24233 201508030053 240 3 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 86 50 1013.1 29.91 997.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030153 190 3 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 84 47 1012.8 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030253 *** 0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 83 48 1012.7 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030353 *** 0 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 83 49 1012.5 29.89 996.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030453 350 8 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 76 53 1012.3 29.88 996.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030553 010 7 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 77 53 1012.1 29.88 996.1 87 76 0.00 ***** ***** ***** ** 
727930 24233 201508030600 010 7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 77 53 1012.1 ***** 995.6 87 63 ***** ***** ***** ***** ** 
727930 24233 201508030653 340 6 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 71 55 1012.3 29.89 996.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030753 020 3 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 72 55 1012.4 29.89 996.4 87 61 0.00 ***** ***** ***** ** 
727930 24233 201508030759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 87 *** ***** ***** 0.00 ***** 0 
727930 24233 201508030853 350 7 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 70 51 1012.4 29.89 996.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508030953 180 6 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 53 1012.7 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031053 *** 0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** * 65 54 1012.8 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031153 330 5 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 53 1012.8 29.90 996.8 77 63 0.00 ***** ***** ***** ** 
727930 24233 201508031200 330 5 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** * 63 53 1012.8 ***** 996.3 87 63 ***** ***** ***** ***** ** 
727930 24233 201508031253 320 3 *** 140 *** * * * 10.0 ** ** ** ** ** ** ** ** * 63 53 1013.1 29.91 997.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031353 210 5 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 55 1013.7 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031453 240 3 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** * 64 55 1014.1 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031553 210 6 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 55 1014.4 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031653 230 5 *** 170 *** * * * 10.0 ** ** ** ** ** ** ** ** * 65 53 1014.2 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031753 230 7 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 68 54 1014.1 29.94 998.1 69 63 0.00 ***** ***** ***** ** 
727930 24233 201508031800 230 7 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 68 54 1014.1 ***** 997.6 77 63 ***** ***** ***** ***** ** 
727930 24233 201508031853 210 8 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 70 53 1014.0 29.94 998.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508031953 200 6 *** 180 *** * * * 10.0 ** ** ** ** ** ** ** ** * 72 54 1013.7 29.93 997.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508032053 *** 0 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 77 54 1013.5 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508032153 270 9 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** * 77 55 1013.6 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508032253 990 7 *** 200 *** * * * 10.0 ** ** ** ** ** ** ** ** * 80 54 1013.2 29.91 997.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508032353 200 8 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 81 55 1013.0 29.90 996.8 81 68 0.00 ***** ***** ***** ** 
727930 24233 201508040000 200 8 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** * 81 55 1013.0 ***** 996.3 81 63 ***** ***** ***** ***** ** 
727930 24233 201508040053 220 5 *** 250 *** * * * 10.0 ** ** ** ** ** ** ** ** * 82 55 1012.8 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040153 260 8 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 81 55 1012.6 29.89 996.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040253 290 7 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 76 55 1013.0 29.90 996.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040353 250 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 72 55 1013.7 29.92 997.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040453 260 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 66 55 1014.5 29.95 998.4 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040553 200 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 65 55 1015.0 29.96 998.8 83 65 0.00 ***** ***** ***** ** 
727930 24233 201508040600 200 3 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 65 55 1015.0 ***** 998.3 83 63 ***** ***** ***** ***** ** 
727930 24233 201508040653 210 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 64 56 1015.4 29.97 999.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040753 220 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 63 56 1015.6 29.98 999.4 83 63 0.00 ***** ***** ***** ** 
727930 24233 201508040759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ****** 83 *** ***** ***** 0.00 ***** 0 
727930 24233 201508040853 200 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 62 55 1015.8 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508040953 210 3 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 60 55 1016.0 29.99 999.8 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508041053 210 5 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 59 54 1016.2 30.00 1000.1 *** *** 0.00 ***** ***** ***** ** 
727930 24233 201508041153 200 6 *** 722 SCT * * * 10.0 ** ** ** ** ** ** ** ** * 58 54 1016.3 30.00 1000.1 65 58 0.00 ***** ***** ***** ** 
727930 24233 201508041200 200 6 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** * 58 54 1016.3 ***** 999.6 83 58 ***** ***** ***** ***** ** 
